name,family,genus,species,authors,citationType,rank,reference,publication,publicationYear,referenceCollation,publicationId,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,publicationYearNote,remarks,url,source
Gomphrena mariae,Amaranthaceae,Gomphrena,mariae,S.Moore,tax_nov,spec.,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 444. 1895 ","Trans. Linn. Soc. London, Bot.",1895,"ser. 2, 4: 444",1084-2,NA,NA,NA,NA,Brazil (Southern America),NA,111991-2,NA,NA,www.ipni.org/n/111991-2,IPNI
Hebanthe philippo-coburgii,Amaranthaceae,Hebanthe,philippo-coburgii,Zahlbr. in Wawra,tax_nov,spec.,"Itin. Princ. S. Coburgi 2: 57, pl. 10. 1888 ",Itin. Princ. S. Coburgi,1888,"2: 57, pl. 10",14558-2,NA,NA,NA,NA,Brazil (Southern America),NA,118168-2,NA,NA,www.ipni.org/n/118168-2,IPNI
Telanthera bettzickiana,Amaranthaceae,Telanthera,bettzickiana,Regel,tax_nov,spec.,Index Seminum [St.Petersburg (Petropolitanus)] 28 (Jan 1862). ,Index Seminum [St.Petersburg (Petropolitanus)],1862,28 (Jan 1862),978-2,NA,NA,NA,NA,Brazil (Southern America),NA,61458-1,NA,"also published in Gartenflora, 11: 178 (May 1862)",www.ipni.org/n/61458-1,IPNI
Telanthera geniculata,Amaranthaceae,Telanthera,geniculata,S.Moore,tax_nov,spec.,"Trans. Linn. Soc. London, Bot. ser. 2, 4: 443. 1895 ","Trans. Linn. Soc. London, Bot.",1895,"ser. 2, 4: 443",1084-2,holotype BM,S.L.Moore,NA,NA,"Mato Grosso (Brazil, Southern America)",NA,288907-2,NA,[Gandhi 6 Feb 1998; type],www.ipni.org/n/288907-2,IPNI
Trommsdorffia pulverulenta,Amaranthaceae,Trommsdorffia,pulverulenta,Mart.,tax_nov,spec.,"Nov. Gen. Sp. Pl. (Martius) 2(1): 40, t. 42. 1826 [Apr-Jun 1826] ",Nov. Gen. Sp. Pl. (Martius),1826,"2(1): 40, t. 42",16214-2,holotype M,T.Haenke,NA,NA,Brazil (Southern America),NA,301053-2,Apr-Jun 1826,"According to Holub (Preslia 70: 181. 1998), this name was¹published by Martius in Beitr. Kenntnis Fam. Amaranthaceae,¹131, Bonn 1825.",www.ipni.org/n/301053-2,IPNI
Alternanthera philippo-coburgii,Amaranthaceae,Alternanthera,philippo-coburgii,(Zahlbr. ex Wawra) Suess.,NA,Species,Repert. Spec. Nov. Regni Veg. 35: 303 (1934),NA,1934,NA,NA,NA,NA,NA,NA,NA,NA,10427-2,NA,NA,https://powo.science.kew.org/taxon/10427-2,POWO
Alternanthera pennelliana,Amaranthaceae,Alternanthera,pennelliana,Mears ex Pedersen,NA,Species,"Adansonia, sér. 3, 19: 221 (1997)",NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,999114-1,NA,NA,https://powo.science.kew.org/taxon/999114-1,POWO
Gomphrena gardneri,Amaranthaceae,Gomphrena,gardneri,Moq.,NA,Species,"A.P.de Candolle, Prodr. 13(2): 404 (1849)",NA,1849,NA,NA,NA,NA,NA,NA,NA,NA,60460-1,NA,NA,https://powo.science.kew.org/taxon/60460-1,POWO
Pfaffia fruticulosa,Amaranthaceae,Pfaffia,fruticulosa,Suess.,NA,Species,Repert. Spec. Nov. Regni Veg. 35: 330 (1934),NA,1934,NA,NA,NA,NA,NA,NA,NA,NA,191394-2,NA,NA,https://powo.science.kew.org/taxon/191394-2,POWO
Amaranthus rosengurttii,Amaranthaceae,Amaranthus,rosengurttii,Hunz.,NA,Species,Kurtziana 3: 201 (1966),NA,1966,NA,NA,NA,NA,NA,NA,NA,NA,10702-2,NA,NA,https://powo.science.kew.org/taxon/10702-2,POWO
Pfaffia gleasonii,Amaranthaceae,Pfaffia,gleasonii,Suess.,NA,Species,Repert. Spec. Nov. Regni Veg. 44: 41 (1938),NA,1938,NA,NA,NA,NA,NA,NA,NA,NA,191399-2,NA,NA,https://powo.science.kew.org/taxon/191399-2,POWO
Alternanthera jacquinii,Amaranthaceae,Alternanthera,jacquinii,(Schrad.) Alain,NA,Species,Bull. Torrey Bot. Club 92: 292 (1965),NA,1965,NA,NA,NA,NA,NA,NA,NA,NA,10373-2,NA,NA,https://powo.science.kew.org/taxon/10373-2,POWO
Gomphrena portulacoides,Amaranthaceae,Gomphrena,portulacoides,(A.St.-Hil.) T.Ortuño & Borsch,NA,Species,Willdenowia 50: 366 (2020),NA,2020,NA,NA,NA,NA,NA,NA,NA,NA,77215268-1,NA,NA,https://powo.science.kew.org/taxon/77215268-1,POWO
Hebanthe occidentalis,Amaranthaceae,Hebanthe,occidentalis,(R.E.Fr.) Borsch & Pedersen,NA,Species,Sendtnera 4: 21 (1997),NA,1997,NA,NA,NA,NA,NA,NA,NA,NA,1102545-2,NA,NA,https://powo.science.kew.org/taxon/1102545-2,POWO
Salicornia neei,Amaranthaceae,Salicornia,neei,Lag.,NA,Species,Mem. Pl. Barrill.: 51 (1817),NA,1817,NA,NA,NA,NA,NA,NA,NA,NA,166563-1,NA,NA,https://powo.science.kew.org/taxon/166563-1,POWO
Pfaffia gnaphalioides,Amaranthaceae,Pfaffia,gnaphalioides,(L.f.) Mart.,NA,Species,Nov. Gen. Sp. Pl. Bras. 2: 24 (1826),NA,1826,NA,NA,NA,NA,NA,NA,NA,NA,61046-1,NA,NA,https://powo.science.kew.org/taxon/61046-1,POWO
Alternanthera bettzickiana,Amaranthaceae,Alternanthera,bettzickiana,(Regel) G.Nicholson,NA,Species,Ill. Dict. Gard. 1: 59 (1884),NA,1884,NA,NA,NA,NA,NA,NA,NA,NA,10291-2,NA,NA,https://powo.science.kew.org/taxon/10291-2,POWO
Chenopodiastrum murale,Amaranthaceae,Chenopodiastrum,murale,"(L.) S.Fuentes, Uotila & Borsch",NA,Species,Willdenowia 42: 14 (2012),NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,77121007-1,NA,NA,https://powo.science.kew.org/taxon/77121007-1,POWO
