name,family,genus,species,authors,citationType,rank,hybrid,reference,publication,publicationYear,referenceCollation,publicationId,suppressed,typeLocations,collectorTeam,collectionNumber,collectionDate1,distribution,locality,id,inPowo,bhlLink,publicationYearNote,remarks,referenceRemarks,url,source,accepted,kingdom,snippet,fqId,images
Eugenia brevistila,Myrtaceae,Eugenia,brevistila,D.Legrand,tax_nov,spec.,FALSE,"Fl. Ilustr. Catarin. MIRT-SUPL: 18 (-22), figs. 1977 ",Fl. Ilustr. Catarin.,1977,"MIRT-SUPL: 18 (-22), figs.",2164-2,FALSE,holotype MVM," A.Bresolin,R.M.Klein",8426,NA,Brazil (Southern America),NA,98129-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/98129-2,IPNI,NA,NA,NA,NA,
Eugenia campininha,Myrtaceae,Eugenia,campininha,"H.J.T.Muniz, Morschbaker & Sobral",tax_nov,spec.,FALSE,Phytotaxa 613(3): 297. 2023 [14 Sep 2023] [epublished],Phytotaxa,2023,613(3): 297,20011462-1,FALSE,holotype RB;isotype HUFSJ,H.J.T.Muniz,3,17 Oct 2021,"São Paulo (Brazil Southeast, Brazil, Southern America)",Campina do Monte Alegre: Sítio Frutas Raras,77327153-1,TRUE,NA,14 Sep 2023,doi:10.11646/phytotaxa.613.3.10 Etymology: the specific epithet is a noun in apposition referring to the name that the inhabitants of the municipality of Campina do Monte Alegre refer to the town where the new species was collected: 'Campininha' i.e. 'small field' in Portuguese.,[epublished],www.ipni.org/n/77327153-1,IPNI,NA,NA,NA,NA,
Eugenia canumana,Myrtaceae,Eugenia,canumana,M.A.D.Souza & Sobral,tax_nov,spec.,FALSE,Phytotaxa 536(3): 199. 2022 [28 Feb 2022] [epublished],Phytotaxa,2022,536(3): 199,20011462-1,FALSE,holotype INPA;isotype HUFSJ,"A.S.S.Holanda, L.O.Demarchi, R.Braga-Neto, Y.O.Feitosa &amp; A.T.Melo",814,7 Aug 2015,"Amazonas (Brazil North, Brazil, Southern America)","Maués, rio Abacaxis, igapó",77260806-1,TRUE,NA,28 Feb 2022,doi:10.11646/phytotaxa.536.3.1 Etymology: The specific epithet refers to the river Canumã.,[epublished],www.ipni.org/n/77260806-1,IPNI,NA,NA,NA,NA,
Eugenia chrysophylla,Myrtaceae,Eugenia,chrysophylla,O.Berg,tax_nov,spec.,FALSE,Fl. Bras. (Martius) 14(1): 583. 1859 [15 Jan 1859] ,Fl. Bras. (Martius),1859,14(1): 583,629-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,326107-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft_id=http://www.biodiversitylibrary.org/page/142248&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,15 Jan 1859,NA,NA,www.ipni.org/n/326107-2,IPNI,NA,NA,NA,NA,
Eugenia debilis,Myrtaceae,Eugenia,debilis,Glaz.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 54(Mém. 3c): 231. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 231,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,98285-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/98285-2,IPNI,NA,NA,NA,NA,
Eugenia dichasiata,Myrtaceae,Eugenia,dichasiata,Giaretta,tax_nov,spec.,FALSE,Phytotaxa 524(3): 151. 2021 [5 Nov 2021] [epublished],Phytotaxa,2021,524(3): 151,20011462-1,FALSE,holotype SPF 176157;isotype BHCB;isotype K;isotype RB 00484917,P.Fiaschi &amp; A.Q.Lobão,3141,2 Sep 2006,"Bahia (Brazil Northeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);Rio de Janeiro (Brazil Southeast, Brazil, Southern America);São Paulo (Brazil Southeast, Brazil, Southern America);","Rio de Janeiro: Magé, estrada da Parada Modelo para Cachoeiras de Macacu, ramal de acesso ao Centro de Primatologia da FEEMA, c. 50 m",77222372-1,TRUE,NA,5 Nov 2021,doi:10.11646/phytotaxa.524.3.1 The specific epithet refers to the dichasial arrangement of the inflorescence.,[epublished],www.ipni.org/n/77222372-1,IPNI,NA,NA,NA,NA,
Eugenia emarginata,Myrtaceae,Eugenia,emarginata,Glaz.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 54(Mém. 3c): 235. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 235,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,98348-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/98348-2,IPNI,NA,NA,NA,NA,
Eugenia formossa,Myrtaceae,Eugenia,formossa,Cambess.,tax_nov,spec.,FALSE,Fl. Bras. Merid. (A. St.-Hil.). 2: 354. 1832 ,Fl. Bras. Merid. (A. St.-Hil.).,1832,2: 354,8262-2,FALSE,holotype P,Laruotte,NA,NA,"Minas Gerais (Brazil, Southern America)",NA,306446-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1832&rft.spage=354&rft.volume=2&rft_id=http://www.biodiversitylibrary.org/bibliography/45474&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/306446-2,IPNI,NA,NA,NA,NA,
Eugenia gamaeana,Myrtaceae,Eugenia,gamaeana,Glaz.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 54(Mém. 3c): 233. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 233,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,98419-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/98419-2,IPNI,NA,NA,NA,NA,
Eugenia guaquica,Myrtaceae,Eugenia,guaquica,Kiaersk.,tax_nov,spec.,FALSE,"Enum. Myrt. Bras. 181, pl. 11, fig. 6; pl. 24, fig. e. 1893 Warming, Symb. Fl. Bras. cent., part. 39",Enum. Myrt. Bras.,1893,"181, pl. 11, fig. 6; pl. 24, fig. e",14271-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,98459-2,FALSE,NA,NA,NA,"Warming, Symb. Fl. Bras. cent., part. 39",www.ipni.org/n/98459-2,IPNI,NA,NA,NA,NA,
Eugenia humaitana,Myrtaceae,Eugenia,humaitana,Sobral & M.A.D.Souza,tax_nov,spec.,FALSE,Phytotaxa 536(3): 200. 2022 [28 Feb 2022] [epublished],Phytotaxa,2022,536(3): 200,20011462-1,FALSE,holotype INPA;isotype MO;isotype NY;isotype RB;isotype US,"G.Vieira, J.Zarucchi, A.S.L.Silva, C.D.A.Mota &amp; O.P.Monteiro",145,25 Sep 1979,"Amazonas (Brazil North, Brazil, Southern America)","Humaitá, rodovia do estanho, a 150 km de Humaitá",77260807-1,TRUE,NA,28 Feb 2022,doi:10.11646/phytotaxa.536.3.1 Etymology: The specific epithet refers to the municipality of Humaitá.,[epublished],www.ipni.org/n/77260807-1,IPNI,NA,NA,NA,NA,
Eugenia inaracayuensis,Myrtaceae,Eugenia,inaracayuensis,Barb.Rodr.,tax_nov,spec.,FALSE,"Myrt. Paraguay 3, pl. 4. 1903 ",Myrt. Paraguay,1903,"3, pl. 4",14376-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,98631-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/98631-2,IPNI,NA,NA,NA,NA,
Eugenia infuscata,Myrtaceae,Eugenia,infuscata,Valdemarin & Mazine,tax_nov,spec.,FALSE,Phytotaxa 651(1): 40. 2024 [30 May 2024] [epublished],Phytotaxa,2024,651(1): 40,20011462-1,FALSE,holotype CVRD;isotype HUFSJ;isotype SORO,D.A.Folli,5417,14 Dec 2006,"Bahia (Brazil Northeast, Brazil, Southern America);Espírito Santo (Brazil Southeast, Brazil, Southern America);Sergipe (Brazil Northeast, Brazil, Southern America);","Espírito Santo: Linhares, Reserva Natural Vale, Estrada Flamengo",77342888-1,FALSE,NA,30 May 2024,"doi:10.11646/phytotaxa.651.1.1 Etymology: the specific epithet alludes to the colour of leaf blades when dry, which are dark brown adaxially.",[epublished],www.ipni.org/n/77342888-1,IPNI,NA,NA,NA,NA,
Eugenia jonssonii,Myrtaceae,Eugenia,jonssonii,Kausel,tax_nov,spec.,FALSE,"Lilloa 33: 102, fig. 1972 1971 ",Lilloa,1972,"33: 102, fig",1250-2,FALSE,holotype ST,Jonsson,659a,NA,"Paraná (Brazil, Southern America)",NA,98523-2,FALSE,NA,1971,NA,NA,www.ipni.org/n/98523-2,IPNI,NA,NA,NA,NA,
Eugenia jutai,Myrtaceae,Eugenia,jutai,M.A.D.Souza & Sobral,tax_nov,spec.,FALSE,Phytotaxa 536(3): 200. 2022 [28 Feb 2022] [epublished],Phytotaxa,2022,536(3): 200,20011462-1,FALSE,holotype INPA 269695,M.T.M.Ferreira &amp; J.M.Lanna,s.n.,11 Jun 2014,"Amazonas (Brazil North, Brazil, Southern America)","Jutaí, Estação Ecológica Jutaí-Solimões",77260808-1,TRUE,NA,28 Feb 2022,doi:10.11646/phytotaxa.536.3.1 Etymology: The specific epithet is a noun in apposition and refers to the collection locality.,[epublished],www.ipni.org/n/77260808-1,IPNI,NA,NA,NA,NA,
Eugenia lavradensis,Myrtaceae,Eugenia,lavradensis,Tuler & Sobral,tax_nov,spec.,FALSE,Phytotaxa 634(2): 179. 2024 [16 Jan 2024] [epublished],Phytotaxa,2024,634(2): 179,20011462-1,FALSE,holotype MIRR;isotype HUFSJ 11003,"J.A.Menezes, A.S.Flores &amp; E.C.Medeiros",1,25 Jan 2011,"Roraima (Brazil North, Brazil, Southern America);Maranhão (Brazil Northeast, Brazil, Southern America);","Roraima: Boa Vista, Campus UFRR, Cauamé",77334667-1,FALSE,NA,16 Jan 2024,doi:10.11646/phytotaxa.634.2.10,[epublished],www.ipni.org/n/77334667-1,IPNI,NA,NA,NA,NA,
Eugenia leitonii,Myrtaceae,Eugenia,leitonii,D.Legrand,tax_nov,spec.,FALSE,"in H. Lorenzi, Árvores Brasileiras 259 (1992), without latin descr. or type. ","in H. Lorenzi, Árvores Brasileiras",1992,"259 (1992), without latin descr. or type",NA,FALSE,NA,NA,NA,NA,Brazil Northeast (Bahia);Brazil South (Paraná).;,NA,973072-1,FALSE,NA,1992,NA,NA,www.ipni.org/n/973072-1,IPNI,NA,NA,NA,NA,
Eugenia leucogyna,Myrtaceae,Eugenia,leucogyna,Sobral,tax_nov,spec.,FALSE,Phytotaxa 483(3): 277. 2021 [12 Feb 2021] [epublished],Phytotaxa,2021,483(3): 277,20011462-1,FALSE,holotype RB;isotype NY,"C.C. Berg, A.S. Silva, R.P. Bahia &amp; M.R. dos Santos",739,29 Oct 1977,"Pará (Brazil North, Brazil, Southern America)","Altamira, Near Embrapa station at km 23 on road Altamira-Itaituba",77215836-1,TRUE,NA,12 Feb 2021,"doi:10.11646/phytotaxa.483.3.7 The epithet is derived from the Greek words for 'white' and 'ovary', alluding to the whitish indumentum of the flowers",[epublished],www.ipni.org/n/77215836-1,IPNI,NA,NA,NA,NA,
Eugenia multilocellata,Myrtaceae,Eugenia,multilocellata,Sobral & M.A.D.Souza,tax_nov,spec.,FALSE,Phytotaxa 536(3): 205. 2022 [28 Feb 2022] [epublished],Phytotaxa,2022,536(3): 205,20011462-1,FALSE,holotype INPA,C.V.Castilho,517,11 Jan 2002,"Amazonas (Brazil North, Brazil, Southern America)","Manaus, rodovia Manaus-Itacoatiara, km 26, trilho LO-2, km 6.5",77260810-1,TRUE,NA,28 Feb 2022,doi:10.11646/phytotaxa.536.3.1 Etymology: 'The epithet is derived from the multilocellar character of the anthers'.,[epublished],www.ipni.org/n/77260810-1,IPNI,NA,NA,NA,NA,
Eugenia osoviana,Myrtaceae,Eugenia,osoviana,Mattos & D.Legrand,tax_nov,spec.,FALSE,Loefgrenia no. 67: 21 (-22). 1975 ,Loefgrenia,1975,no. 67: 21 (-22),994-2,FALSE,holotype MVM,"Dombrowski, Saito",17011381,NA,Brazil (Southern America),NA,98760-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/98760-2,IPNI,NA,NA,NA,NA,
Eugenia paradisiaca,Myrtaceae,Eugenia,paradisiaca,Giaretta,tax_nov,spec.,FALSE,Phytotaxa 524(3): 161. 2021 [5 Nov 2021] [epublished],Phytotaxa,2021,524(3): 161,20011462-1,FALSE,holotype RB 00558771 (2 sheets);isotype CEPEC;isotype MBM;isotype SPF,H.C. de Lima et al.,4347,21 Nov 1991,"Rio de Janeiro (Brazil Southeast, Brazil, Southern America)","Guapimirim, Estação Ecológica Estadual de Paraíso, Serra Queimada, Água Comprida",77222373-1,TRUE,NA,5 Nov 2021,"doi:10.11646/phytotaxa.524.3.1 The specific epithet is from the Latin 'paradisiacus' (from paradise), with reference to the type locality, a protected area in the district of Paraíso.",[epublished],www.ipni.org/n/77222373-1,IPNI,NA,NA,NA,NA,
Eugenia paranapanemensis,Myrtaceae,Eugenia,paranapanemensis,Valdemarin & Mazine,tax_nov,spec.,FALSE,Syst. Bot. 47(2): 499. 2022 [14 Jun 2022] [epublished],Syst. Bot.,2022,47(2): 499,1295-2,FALSE,holotype SORO SORO7948;isotype ESA,P.H.S.A.Camargo &amp; D.J.Moreno,s.n.,13 Aug 2019,"São Paulo (Brazil Southeast, Brazil, Southern America)","Paranapanema, Fazenda São Roque",77307932-1,TRUE,NA,14 Jun 2022,"doi:10.1600/036364422X16512564801669 Etymology: 'The epithet refers to the type locality, the city of Paranapanema'.",[epublished],www.ipni.org/n/77307932-1,IPNI,NA,NA,NA,NA,
Eugenia parvula,Myrtaceae,Eugenia,parvula,Glaz.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 54(Mém. 3c): 228. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 228,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,98787-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/98787-2,IPNI,NA,NA,NA,NA,
Eugenia phytrantha,Myrtaceae,Eugenia,phytrantha,Kiaersk.,tax_nov,spec.,FALSE,Enum. Myrt. Bras. 185. 1893 ,Enum. Myrt. Bras.,1893,185,14271-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,98814-2,FALSE,http://www.biodiversitylibrary.org/openurl?ctx_ver=Z39.88-2004&rft.date=1893&rft.spage=185&rft_id=http://www.biodiversitylibrary.org/bibliography/4459&rft_val_fmt=info:ofi/fmt:kev:mtx:book&url_ver=z39.88-2004,NA,NA,NA,www.ipni.org/n/98814-2,IPNI,NA,NA,NA,NA,
Eugenia pichoana,Myrtaceae,Eugenia,pichoana,Glaz.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 54(Mém. 3c): 228. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 228,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,98816-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/98816-2,IPNI,NA,NA,NA,NA,
Eugenia pseudoverticilliflora,Myrtaceae,Eugenia,pseudoverticilliflora,Kiaersk.,tax_nov,spec.,FALSE,"Enum. Myrt. Bras. 140, pl. 21, fig. a. 1893 ",Enum. Myrt. Bras.,1893,"140, pl. 21, fig. a",14271-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,98887-2,TRUE,NA,NA,NA,NA,www.ipni.org/n/98887-2,IPNI,NA,NA,NA,NA,
Eugenia quilombola,Myrtaceae,Eugenia,quilombola,"B.S.Amorim, M.A.D.Souza & Giaretta",tax_nov,spec.,FALSE,Phytotaxa 543(1): 32. 2022 [8 Apr 2022] [epublished],Phytotaxa,2022,543(1): 32,20011462-1,FALSE,holotype UFP;isotype JPB;isotype NY,"B.S.Amorim, D.Araújo, J.Viana &amp; M.A.Chagas",1295,23 Nov 2011,"Alagoas (Brazil Northeast, Brazil, Southern America);Paraíba (Brazil Northeast, Brazil, Southern America);Pernambuco (Brazil Northeast, Brazil, Southern America);","Pernambuco: Mun. Lagoa dos Gatos, RPPN Pedra D’Anta, mata do Peru, 550-600 m",77297010-1,TRUE,NA,8 Apr 2022,doi:10.11646/phytotaxa.543.1.3 Etymology: 'The epithet refers to the inhabitant of quilombos (called 'quilombolas' in Portuguese) who are descendants of Africans in America'.,[epublished],www.ipni.org/n/77297010-1,IPNI,NA,NA,NA,NA,
Eugenia reperta,Myrtaceae,Eugenia,reperta,Sobral & Mazine,tax_nov,spec.,FALSE,Phytotaxa 556(3): 297. 2022 [8 Aug 2022] [epublished],Phytotaxa,2022,556(3): 297,20011462-1,FALSE,holotype RB;isotype HUFSJ;isotype SORO,M.Sobral,14577,23 Dec 2011,"Minas Gerais (Brazil Southeast, Brazil, Southern America)","Mun. Santana do Paraíso, locality of Achado",77303209-1,TRUE,NA,8 Aug 2022,"doi:10.11646/phytotaxa.556.3.7 Etymology: 'The epithet is derived from the Latin word for 'found', alluding to the locality of Achado ('found', in Portuguese), where the species was collected until now'.",[epublished],www.ipni.org/n/77303209-1,IPNI,NA,NA,NA,NA,
Eugenia saxatilis,Myrtaceae,Eugenia,saxatilis,Sobral & Bünger,tax_nov,spec.,FALSE,Phytotaxa 522(2): 157. 2021 [7 Oct 2021] [epublished],Phytotaxa,2021,522(2): 157,20011462-1,FALSE,holotype BHCB;isotype RB,"L.O. Azevedo, L.A.F. de Paula, R.L. Fernandes &amp; J.R. Stehmann",137,28 Jan 2014,"Minas Gerais (Brazil Southeast, Brazil, Southern America)","Teófilo Otoni, Pedra São Francisco, fazenda de Cássio Adinny",77221458-1,TRUE,NA,7 Oct 2021,"doi:10.11646/phytotaxa.522.2.8 The epithet is derived from the Latin word for rock-dwelling, the typical habitat of the species.",[epublished],www.ipni.org/n/77221458-1,IPNI,NA,NA,NA,NA,
Eugenia schwackeana,Myrtaceae,Eugenia,schwackeana,Glaz.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 54(Mém. 3c): 230. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 230,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,98998-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/98998-2,IPNI,NA,NA,NA,NA,
Eugenia seislagoana,Myrtaceae,Eugenia,seislagoana,M.A.D.Souza & Sobral,tax_nov,spec.,FALSE,Phytotaxa 536(3): 209. 2022 [28 Feb 2022] [epublished],Phytotaxa,2022,536(3): 209,20011462-1,FALSE,holotype INPA;isotype HUFSJ,M.H.Terra-Araújo,287,26 May 2008,"Amazonas (Brazil North, Brazil, Southern America)","São Gabriel da Cachoeira, Morro dos Seis Lagos, igarapé Yá-Mirim, 180 m",77260812-1,TRUE,NA,28 Feb 2022,"doi:10.11646/phytotaxa.536.3.1 Etymology: The specific epithet refers to the collection locality, Morro dos Seis Lagos.",[epublished],www.ipni.org/n/77260812-1,IPNI,NA,NA,NA,NA,
Eugenia sipolisii,Myrtaceae,Eugenia,sipolisii,Glaz.,tax_nov,spec.,FALSE,Bull. Soc. Bot. France 54(Mém. 3c): 227. 1908 ,Bull. Soc. Bot. France,1908,54(Mém. 3c): 227,578-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,99021-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/99021-2,IPNI,NA,NA,NA,NA,
Eugenia xinguana,Myrtaceae,Eugenia,xinguana,"Sobral, M.A.D.Souza & G.Amorim",tax_nov,spec.,FALSE,Phytotaxa 536(3): 209. 2022 [28 Feb 2022] [epublished],Phytotaxa,2022,536(3): 209,20011462-1,FALSE,holotype RB;isotype RBR,E.Menezes Júnior,PSACF_EX03557,15 Sep 2014,"Maranhão (Brazil Northeast, Brazil, Southern America);Pará (Brazil North, Brazil, Southern America);",Pará: Vitória do Xingu,77260814-1,TRUE,NA,28 Feb 2022,doi:10.11646/phytotaxa.536.3.1 Etymology: The specific epithet refers to the collection locality.,[epublished],www.ipni.org/n/77260814-1,IPNI,NA,NA,NA,NA,
Feijoa schenkiana,Myrtaceae,Feijoa,schenkiana,Kiaersk.,tax_nov,spec.,FALSE,"Enum. Myrt. Bras. 186, pl. 24, fig. a. 1893 ",Enum. Myrt. Bras.,1893,"186, pl. 24, fig. a",14271-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,103527-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/103527-2,IPNI,NA,NA,NA,NA,
Hexachlamys emerichii,Myrtaceae,Hexachlamys,emerichii,Mattos,tax_nov,spec.,FALSE,Loefgrenia 78: 2 (1983). ,Loefgrenia,1983,78: 2 (1983),994-2,FALSE,NA,NA,NA,NA,Brazil.,NA,902211-1,TRUE,NA,1983,NA,NA,www.ipni.org/n/902211-1,IPNI,NA,NA,NA,NA,
Myrceugenia catherinae,Myrtaceae,Myrceugenia,catherinae,D.Legrand,tax_nov,spec.,FALSE,"Fl. Ilustr. Catarin. MIRT (Supl.): 30 (-33), fig. 1977 ",Fl. Ilustr. Catarin.,1977,"MIRT (Supl.): 30 (-33), fig.",2164-2,FALSE,holotype MVM,"R.M.Klein, A.Bresolin",10089,NA,Brazil (Southern America),NA,165411-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/165411-2,IPNI,NA,NA,NA,NA,
Myrceugenia euosmoides,Myrtaceae,Myrceugenia,euosmoides,Mattos & D.Legrand,tax_nov,spec.,FALSE,Loefgrenia no. 67: 17. 1975 ,Loefgrenia,1975,no. 67: 17,994-2,FALSE,NA,NA,NA,NA,Brazil (Southern America),NA,165423-2,FALSE,NA,NA,NA,NA,www.ipni.org/n/165423-2,IPNI,NA,NA,NA,NA,
